Codigos ;Municipios;V01;V02;V03;V04;V05;V06;V07;V08;V09;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;TD;TDC;TH;THC;TL;TLC
5207808;Firminópolis ;3.19;94.29657795;5.703422053;51.24879923;48.75120077;30.5715658;15.91018252;4.574927954;5.403458213;5.679634967;37.86023055;52.31607629;3.239479261;0.050459179;44.16187304;0.060551014;13.542;0.388726919;0.583090379;94.42824749;66.82863622;33.17136378;79.04114027;20.73210236;0.22675737;84.28;15.72;48.08270225;1 - Baixa;34.71300513;4 - Muito Alta ;7.185972981; 3 - Alta
5220157;São Luiz do Norte ;3.07;91.68539326;8.389513109;60.40805785;39.59194215;38.40392562;24.09607438;5.965909091;1.962809917;1.497933884;28.07334711;33.33333333;4.938271605;3.747021876;57.98137319;0;68.135;0.066622252;14.85676216;83.01132578;81.8787475;18.1212525;42.10526316;55.56295803;2.331778814;85;15;820.7903233;4 - Muito Alta ;136.9709946;5 - Hiperendêmica ;7.192002493; 3 - Alta
5215009;Nova Veneza ;3.51;92.36037935;7.639620653;60.15037594;39.84962406;30.63909774;18.51503759;5.093984962;4.981203008;4.379699248;36.39097744;55.37885875;4.770813845;0.077954475;39.46055504;0.03118179;63.807;0.386526781;0.220872446;95.63776919;81.44671452;18.55328548;76.47708448;23.24682496;0.276090558;84.68;15.32;37.92188093;1 - Baixa;37.15481537;4 - Muito Alta ;7.195826421; 3 - Alta
5211404;Itauçu ;3.37;95.61578318;4.384216819;53.89938014;46.10061986;28.52818221;19.2878766;5.348133199;4.641775984;3.546201528;38.64783047;58.58402803;3.878216745;0.22955177;36.98199831;0.120816721;2.032;0.285714286;2.857142857;94.53061224;77.30612245;22.69387755;77.79591837;21.79591837;0.408163265;84.49;15.51;55.69922419;1 - Baixa;124.3323702;5 - Hiperendêmica ;7.223032807; 3 - Alta
5220207;São Miguel do Araguaia ;3.04;90.41009464;9.589905363;55.53638645;44.46361355;30.63571727;20.19029695;4.286909243;3.920953576;3.084483479;37.88163948;36.04541579;8.477314545;5.062155006;50.19072836;0.224386303;77.372;19.0253304;24.80726872;55.31387665;82.87444934;17.12555066;54.25385463;43.84636564;1.899779736;88.9;11.1;432.2012131;3 - Alta ;47.17722912;5 - Hiperendêmica ;7.351860021; 3 - Alta
5207501;Estrela do Norte ;3.38;87.09981168;12.90018832;49.29780338;50.70219662;22.61433201;13.53979114;4.753330933;7.346056896;5.797623334;45.9128556;55.38552089;8.004708652;0;36.40376692;0;17.021;0.101317123;0.303951368;82.77608916;54.20466059;45.79533941;62.71529889;36.7781155;0.506585613;79.26;20.74;39.94939743;1 - Baixa;104.0304988;5 - Hiperendêmica ;7.421563352; 3 - Alta
5207808;Firminópolis ;2.94;86.40668524;13.56545961;53.16616255;46.83383745;39.84390244;20.59512195;5.346341463;2.995121951;2.72195122;28.49756098;49.98272884;4.093264249;0.872193437;45.05181347;0;13.542;1.887755102;17.75510204;80.07653061;78.41836735;21.58163265;79.23469388;19.3877551;1.37755102;90.1;9.9;450.4019523;3 - Alta ;25.26535642;4 - Muito Alta ;7.460062025; 3 - Alta
5219100;Santa Bárbara de Goiás ;3.09;87.80487805;12.19512195;59.90566038;40.09433962;35.03589744;27.71282051;5.025641026;3.753846154;2.297435898;26.17435897;35.07216136;3.929751348;0.921578856;60.09389671;0;83.995;1.022604952;90.95801938;7.80409042;93.59526372;6.404736276;88.91280947;9.095801938;1.99138859;88.4;11.6;1208.245779;5 - Hiperendêmica ;79.70436925;5 - Hiperendêmica ;7.654623393; 3 - Alta
5214606;Niquelândia ;3.22;86.99459813;13.00540187;54.87169431;45.12830569;30.26389511;17.53697893;7.698341551;5.628081578;4.000448229;34.86665173;31.63759118;7.436085078;1.907414839;58.91267912;0.106229787;16.538;18.68546771;4.053012791;74.86515642;78.61766066;21.38233934;76.04407459;14.11619664;9.839728772;88.8;11.2;491.7823863;3 - Alta ;25.34562212;4 - Muito Alta ;7.779881227; 3 - Alta
5219753;Santo Antônio do Descoberto ;3.52;85.09045166;14.90954834;57.24573345;42.75426655;28.46009668;22.91802308;5.936667653;2.95748249;2.533293874;37.19640919;31.20572983;8.357576524;2.316278776;57.99392866;0.126486213;82.408;27.19092332;17.30382294;55.26492287;82.42231165;17.57768835;70.66845518;15.81712497;13.51441985;91.8;8.2;798.1120768;4 - Muito Alta ;54.70695786;5 - Hiperendêmica ;7.83484154; 3 - Alta
5218391;Professor Jamil ;3.38;85.22304833;14.77695167;58.28838547;41.71161453;29.19813017;17.79935275;6.580366775;3.955411722;5.537576411;36.89320388;61.03438143;4.29033206;0.176315016;34.20511314;0;45.279;0.409836066;13.42213115;79.4057377;65.57377049;34.42622951;64.65163934;35.04098361;0.307377049;81.34;18.66;75.1550072;1 - Baixa;52.77575331;5 - Hiperendêmica ;7.854739681; 3 - Alta
5221809;Urutaí ;3.17;96.01634321;3.983656793;50.73643411;49.26356589;22.51937984;15.3875969;6.627906977;8.062015504;8.333333333;39.06976744;53.31829897;1.224226804;0;44.45876289;0;10.676;0.209643606;5.555555556;87.00209644;69.60167715;30.39832285;67.8197065;31.76100629;0.419287212;87.63;12.37;72.70083606;1 - Baixa;117.2697345;5 - Hiperendêmica ;7.865551506; 3 - Alta
5211909;Jataí ;3.15;84.99651352;15.00348648;62.35494104;37.64505896;24.92671762;22.41838551;9.687997751;6.732609656;7.257298123;28.97699134;43.87200873;7.639251869;1.14878531;47.23541577;0.104538327;9.171;52.3263801;18.51343046;28.93966234;92.83467698;7.165323018;83.10979357;15.82372293;1.066483497;93.5;6.5;2570.158049;5 - Hiperendêmica ;13.67516769;3 - Alta;7.880985002; 3 - Alta
5204854;Campo Limpo de Goiás ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114.813;0;0;0;0;0;0;0;0;0;0;375.5927651;3 - Alta ;24.35138638;4 - Muito Alta ;7.900142203; 3 - Alta
5204003;Cabeceiras ;3.17;89.29273084;10.65815324;52.6686313;47.3313687;41.01178782;16.79764244;3.798297315;2.783235102;2.111984283;33.48068107;26.65216209;5.806363884;1.319010063;66.22246397;0;12.213;1.213171577;20.27729636;77.42634315;78.24956672;21.75043328;74.48006932;19.1507799;6.36915078;88.2;11.8;168.9164802;2 - Média;87.02106422;5 - Hiperendêmica ;7.955449483; 3 - Alta
5210158;Ipiranga de Goiás ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.168;0;0;0;0;0;0;0;0;0;0;39.50071101;1 - Baixa;75.21367521;5 - Hiperendêmica ;7.968550786; 3 - Alta
5203104;Baliza ;3.24;95.56786704;4.432132964;52.61455526;47.38544474;25.66037736;14.28571429;5.822102426;3.827493261;4.043126685;46.41509434;39.47136564;1.629955947;0.176211454;57.88546256;0;112.046;0;0.143678161;66.23563218;36.63793103;63.36206897;37.78735632;53.59195402;8.620689655;77.08;22.92;123.2792275;2 - Média;26.87341279;4 - Muito Alta ;8.076819528; 3 - Alta
5217104;Piracanjuba ;3.25;93.86634525;6.133654748;54.20460905;45.79539095;24.88172152;19.9979651;6.140306252;6.613420156;6.974614641;35.39705957;68.48919642;3.506388759;0;27.18937046;0.241966295;23.679;6.307563494;1.618755233;87.42673737;68.97850963;31.02149037;53.26542004;46.35780073;0.376779235;85.85;14.15;69.1517998;1 - Baixa;70.860133;5 - Hiperendêmica ;8.132891446; 3 - Alta
5201405;Aparecida de Goiânia ;3.32;86.58883653;13.41116347;65.47916628;34.52083372;25.51462008;26.36724975;8.769942763;6.081933575;4.187815587;29.07843824;35.78832323;8.030821429;1.837127488;54.15564778;0.188080069;131.482;18.88372366;17.82199997;63.13003182;99.44934082;0.550659178;57.5017231;40.93355428;1.564722617;95;5;2362.072373;5 - Hiperendêmica ;24.9598859;4 - Muito Alta ;8.167765912; 3 - Alta
5211800;Jaraguá ;3.58;90.56584467;9.434155326;58.70818916;41.29181084;25.00651114;23.07549206;6.064664955;4.963351565;6.105592142;34.78810879;50.17726235;4.20922966;0.138204543;44.60701839;0.327484677;46.527;3.265570934;2.660034602;82.56920415;66.86851211;33.13148789;66.83607266;32.66652249;0.497404844;84.47;15.53;165.7243711;2 - Média;80.59849549;5 - Hiperendêmica ;8.170769074; 3 - Alta
5211602;Ivolândia ;3.05;93.05555556;6.944444444;49.30747922;50.69252078;27.34467748;13.45468935;5.579738821;5.738029284;4.867431737;43.01543332;55.11363636;6.818181818;0;38.06818182;0;20.277;0;0.61791967;75.28321318;41.81256437;58.18743563;51.49330587;45.623069;2.883625129;79.71;20.29;15.31921412;1 - Baixa;17.88966953;3 - Alta;8.210517673; 3 - Alta
5219738;Santo Antônio de Goiás ;3.33;90.3917221;9.608277901;64.79334677;35.20665323;29.8891129;24.57157258;7.736895161;5.166330645;3.377016129;29.30947581;41.73931533;5.911120561;0.914310015;51.45651712;0;243.886;0.355366027;9.523809524;90.12082445;92.89267946;7.10732054;85.5010661;13.2196162;1.279317697;92.1;7.9;796.6639696;4 - Muito Alta ;14.3603378;3 - Alta;8.274036075; 3 - Alta
5220454;Senador Canedo ;3.7;89.72919419;10.27080581;61.61453373;38.38546627;18.13298171;21.67606769;9.213000269;6.216882768;4.451444339;40.30962323;39.04340458;5.965539968;0.169475567;53.95537143;0.412390547;167.609;0.449154327;3.340585304;94.58909397;87.63421995;12.36578005;53.6107797;45.9260299;0.463190399;85.67;14.33;318.9266647;3 - Alta ;10.791561;3 - Alta;8.292217754; 3 - Alta
5210802;Itajá ;3.33;93.76534119;6.234658812;59.62697815;40.37302185;20.06405426;20.02637528;7.234363225;6.669178598;6.838733987;39.16729465;66.38770542;5.279975654;0.441265977;27.25197809;0.060864273;92.726;45.37037037;0.462962963;48.71399177;64.30041152;35.69958848;62.5;36.52263374;0.977366255;82.68;17.32;75.98488096;1 - Baixa;51.79777921;5 - Hiperendêmica ;8.322467889; 3 - Alta
5204300;Caçu ;3.24;92.3463357;7.653664303;59.81869688;40.18130312;24.2266289;18.66288952;7.569405099;5.949008499;8.23796034;35.36543909;58.03309693;2.458628842;0;38.66666667;0;35.757;46.39240506;0.85443038;31.42405063;73.48101266;26.51898734;71.93037975;27.65822785;0.411392405;85.43;14.57;69.2440854;1 - Baixa;337.3556507;5 - Hiperendêmica ;8.347942232; 3 - Alta
5204102;Cachoeira Alta ;3.04;84.61787565;15.38212435;71.40484889;28.59515111;27.29990037;26.20391896;11.29192959;6.509465294;4.749252739;23.95660356;53.60560978;4.349474083;1.137117407;40.90779873;0;156.593;66.45104381;8.174066451;24.7868274;77.27139077;22.72860923;73.89003234;21.84651573;4.263451926;89.8;10.2;836.8119411;4 - Muito Alta ;103.8904229;5 - Hiperendêmica ;8.353288411; 3 - Alta
5205471;Chapadão do Céu ;3.64;96.58767773;3.412322275;61.94751381;38.05248619;11.94751381;15.95303867;11.53314917;12.70718232;10.18646409;37.67265193;50.15881419;1.799894124;0.158814187;47.30015881;0;137.636;32.0662768;0.194931774;65.88693957;77.38791423;22.61208577;73.48927875;26.1208577;0.389863548;90.26;9.74;29.0146189;1 - Baixa;80.0448251;5 - Hiperendêmica ;8.381439303; 3 - Alta
5219902;São Francisco de Goiás ;3.57;89.47368421;10.52631579;54.52529732;45.47470268;27.28738412;18.11769448;4.655380895;5.582426441;4.191858121;40.18540911;54.61513372;2.038486628;1.435094586;41.55251142;0.048923679;39.805;0.059701493;0.537313433;82.74626866;62.02985075;37.97014925;59.88059701;39.34328358;0.776119403;79.7;20.3;33.59149016;1 - Baixa;50.15254733;5 - Hiperendêmica ;8.419989054; 3 - Alta
5208301;Divinópolis de Goiás ;3.98;90.77598829;9.224011713;63.75060416;36.24939584;34.31609473;12.44562591;3.624939584;2.464958917;1.98163364;45.16674722;27.35885538;7.559938128;0.328692962;63.88244393;0;72.384;0.234375;2.03125;72.65625;65.390625;34.609375;73.75;9.0625;17.1875;71.72;28.28;248.6730472;2 - Média;82.85919461;5 - Hiperendêmica ;8.429890706; 3 - Alta
5206602;Cumari ;2.83;94.85125858;5.263157895;52.56312165;47.43687835;36.57230298;19.73986228;5.776587605;5.126243305;4.896710023;27.85003826;65.38461538;2.125506073;0.134952767;32.35492578;0;9.402;51.5942029;1.352657005;47.0531401;83.38164251;16.61835749;80.48309179;16.32850242;3.188405797;91.9;8.1;1757.212439;5 - Hiperendêmica ;3.879126421;2 - Média;8.453657052; 3 - Alta
5210562;Itaguari ;3.21;89.79875087;10.20124913;57.59304537;42.40695463;36.07715295;14.86009237;3.395816354;4.23797881;5.297473513;36.13148601;45.72405929;2.326111745;0.501710376;49.57810718;1.345496009;28.233;0.734214391;21.14537445;74.74302496;73.27459618;26.72540382;62.11453744;37.73861968;0.146842878;80;20;40.06309938;1 - Baixa;63.56966582;5 - Hiperendêmica ;8.694518106; 3 - Alta
5210901;Itapaci ;3.1;89.39169139;10.58976261;58.71383869;41.28616131;32.2753688;22.86225174;6.692636822;4.444728271;3.850820614;29.87419375;38.83410987;5.011377181;3.061003359;53.01766172;0.081265576;44.216;4.914710353;10.04897821;84.39452795;88.16078365;11.83921635;69.36328323;24.01621348;6.620503293;88.3;11.7;1880.864087;5 - Hiperendêmica ;128.2438141;5 - Hiperendêmica ;8.732861759; 3 - Alta
5205109;Catalão ;3.09;88.04288499;11.95711501;65.25127077;34.74872923;23.29904374;23.99109454;10.94405923;7.883477958;7.903595713;25.97872883;56.20852424;3.933200226;1.249899016;38.37986312;0.228513393;84.59;49.58813839;4.741780675;45.56622018;94.66728744;5.332712556;92.8980732;6.170761407;0.931165389;94.8;5.2;529.5800699;3 - Alta ;22.48032971;4 - Muito Alta ;8.750774444; 3 - Alta
5220207;São Miguel do Araguaia ;3.54;87.52186589;12.47813411;58.83279045;41.16720955;22.46471227;17.99131379;6.11834962;5.010857763;6.389793703;42.03040174;44.64967315;5.150704164;0.105295485;48.26481815;1.145088404;77.372;0.254048904;1.603683709;88.53604319;77.91362337;22.08637663;47.60241346;51.4607812;0.936805335;80.66;19.34;346.7141379;3 - Alta ;49.29640584;5 - Hiperendêmica ;8.79314135; 3 - Alta
5202502;Aruanã ;3.55;92.11756847;7.88243153;58.84576613;41.15423387;17.1875;17.28830645;8.644153226;5.065524194;5.191532258;46.62298387;27.59568204;3.061825319;0;67.79195289;0.706575074;65.929;0.289017341;6.791907514;83.23699422;62.13872832;37.86127168;51.80635838;47.5433526;0.650289017;79.28;20.72;44.78803575;1 - Baixa;88.78409105;5 - Hiperendêmica ;8.79321867; 3 - Alta
5203401;Bom Jardim de Goiás ;3.31;90.05870841;9.941291585;52.66174031;47.33825969;29.42240989;14.4623737;4.644849947;4.358316996;4.358316995;42.75373247;43.91422905;2.602875558;0;52.97471492;0.136341101;11.448;0.082610492;1.776125568;88.31061545;58.61214374;41.38785626;62.70136307;33.49855432;3.80008261;82.92;17.08;107.5167659;2 - Média;44.84203117;5 - Hiperendêmica ;8.84825247; 3 - Alta
5209606;Heitoraí ;3.34;92.60299625;7.397003745;58.28611898;41.71388102;32.08215297;17.45750708;4.107648725;6.515580737;6.126062322;33.71104816;43.80261248;2.525399129;0;53.38171263;0;30.313;0.216216216;8.108108108;76.86486486;60.86486486;39.13513514;72.64864865;23.78378378;3.567567568;83.72;16.28;51.99730837;1 - Baixa;22.9381712;4 - Muito Alta ;9.175995596; 3 - Alta
5208152;Gameleira de Goiás ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112.293;0;0;0;0;0;0;0;0;0;0;14.99025633;1 - Baixa;50.47477838;5 - Hiperendêmica ;9.201324991; 3 - Alta
5204201;Cachoeira de Goiás ;2.87;97.13603819;2.863961814;58.27922078;41.72077922;40.50324675;18.75;5.032467532;5.925324675;2.597402597;27.11038961;38.03810868;2.470007057;1.058574453;58.50388144;0;26.612;1.012145749;14.17004049;84.41295547;83.19838057;16.80161943;82.79352227;12.34817814;4.858299595;87.2;12.8;180.846045;2 - Média;85.94671304;5 - Hiperendêmica ;9.21500013; 3 - Alta
5207535;Faina ;3.45;90.04424779;9.955752212;57.23137127;42.76862873;27.6862873;16.09326594;4.761128322;4.206750367;3.684982879;43.58389043;39.78972907;3.342768567;0;56.58444534;0.080873433;26.848;0;0.287356322;72.79693487;43.77394636;56.22605364;48.65900383;47.27011494;4.070881226;76.95;23.05;10.93203398;1 - Baixa;112.5737358;5 - Hiperendêmica ;9.240991189; 3 - Alta
5208103;Formoso ;2.91;92.41573034;7.584269663;49.25053533;50.74946467;39.30525815;16.55960029;4.591958125;3.021651202;3.759219605;32.76231263;35.55191481;4.034405079;0.368625845;59.92217899;0;100.018;2.463942308;23.13701923;72.83653846;73.01682692;26.98317308;72.47596154;23.79807692;3.725961538;88.1;11.9;965.6146962;5 - Hiperendêmica ;106.8645857;5 - Hiperendêmica ;9.271062696; 3 - Alta
5214879;Nova Iguaçu de Goiás ;3.02;91.46634615;8.533653846;65.29850746;34.70149254;45.1907131;15.96185738;6.177446103;3.275290216;1.658374792;27.73631841;27.84854919;5.16631281;2.476999292;64.47275301;0;109.624;0.537056928;61.33190118;33.61976369;71.85821697;28.14178303;67.56176155;24.06015038;8.378088077;90.5;9.5;799.5409334;4 - Muito Alta ;43.90050646;5 - Hiperendêmica ;9.330969488; 3 - Alta
5221502;Turvânia ;2.79;91.58815612;8.411843876;50.09402915;49.90597085;36.24823695;22.07334274;3.338034791;3.737658674;3.008932769;31.64080865;45.87724737;3.61644968;1.177929324;49.32837363;0;66.398;0.870574579;19.26871735;79.57051654;82.35635519;17.64364481;81.13755078;17.87579803;0.98665119;88.6;11.4;1090.615633;5 - Hiperendêmica ;61.85056903;5 - Hiperendêmica ;9.396603799; 3 - Alta
5221080;Teresina de Goiás ;4.07;90.58295964;9.417040359;40.89276552;59.10723448;22.83222165;11.39045664;3.899435608;4.053360698;3.078501796;54.79733197;10.79303675;20.92843327;0;67.38878143;0;28.365;0;1.6;63.68;68.16;31.84;68.16;29.92;1.92;70.22;29.78;18.42027704;1 - Baixa;91.48264984;5 - Hiperendêmica ;9.437968949; 3 - Alta
5205307;Cavalcante ;3.48;92.70742358;7.292576419;44.1318328;55.8681672;38.81296892;10.22240086;2.639335477;2.19721329;2.183815649;43.93086817;12.83006814;28.42844974;3.385860307;55.00425894;0.362010221;16.009;0.596569724;14.87695749;54.47427293;50.9694258;49.0305742;52.64727815;11.26025354;36.09246831;76.3;23.7;344.4700461;3 - Alta ;50.49155399;5 - Hiperendêmica ;9.575792397; 3 - Alta
5203575;Bonópolis ;3.69;95.41666667;4.583333333;50.29761905;49.70238095;28.02579365;17.11309524;4.166666667;3.918650794;2.380952381;44.3452381;37.18244804;9.699769053;0;52.46343341;0.153964588;184.533;0;2.086438152;66.76602086;33.23397914;66.76602086;44.26229508;54.39642325;1.341281669;78.42;21.58;27.54495731;1 - Baixa;14.65114905;3 - Alta;9.758001561; 3 - Alta
5220280;São Patrício ;2.84;93.93442623;6.229508197;52.88406625;47.11593375;39.65714286;19.6;6.171428571;3.314285714;2.171428571;29.14285714;50.8789553;1.908588649;0.904068307;46.30838774;0;4.671;0.427960057;19.68616262;78.7446505;63.05278174;36.94721826;58.63052782;32.81027104;8.559201141;89.1;10.9;196.4422132;2 - Média;39.81842797;4 - Muito Alta ;9.776774424; 3 - Alta
5215603;Padre Bernardo ;3.4;87.12570901;12.87429099;55.81114883;44.18885117;38.27050205;17.95604788;3.461675898;3.551009469;2.858674289;33.90209041;29.37009866;9.500921542;2.706804958;58.349897;0.075891728;93.362;15.84183039;7.89604576;74.38448147;68.56503357;31.43496643;57.33648346;21.02710768;21.63640885;87.3;12.7;1340.564992;5 - Hiperendêmica ;34.72463366;4 - Muito Alta ;9.860739466; 3 - Alta
5210000;Inhumas ;3.12;86.49259868;13.50740132;61.74128052;38.25871948;33.37612934;22.5487399;7.113647171;5.263908702;4.427009034;27.27056586;47.8485263;4.172366621;1.218753886;46.73340795;0.026945239;11.846;29.07273084;6.384369078;64.37299876;94.41939489;5.58060511;84.19264197;15.1146834;0.692674639;90.7;9.3;695.6601861;4 - Muito Alta ;35.75925902;4 - Muito Alta ;9.898246031; 3 - Alta
5200605;Alto Paraíso de Goiás ;3.86;82.92253521;17.07746479;59.03436643;40.96563357;22.13788741;17.05671516;5.734767025;6.093189964;8.581066835;40.41745731;31.52701391;12.504044;0.177935943;52.5072792;0.582335814;33.817;3.361898484;14.83190508;73.03889255;76.53263019;23.46736981;76.73038893;20.36914964;2.900461437;82.13;17.87;6.387123559;1 - Baixa;68.0611643;5 - Hiperendêmica ;9.947939119; 3 - Alta
5208152;Gameleira de Goiás ;3.09;90.51172708;9.488272921;65.43660943;34.56339057;37.34015345;23.4198027;5.005480453;2.959444647;4.238217026;27.00036536;39.57251908;2.992366412;2.259541985;55.20610687;0;112.293;0.094428706;1.79414542;96.88385269;46.64778093;53.35221907;42.58734655;52.12464589;5.288007554;88.9;11.1;171.6282843;2 - Média;44.35908396;5 - Hiperendêmica ;9.953927535; 3 - Alta
5203104;Baliza ;2.92;88.48314607;11.51685393;52.00989487;47.99010513;34.0445269;14.31663575;3.525046382;2.659245516;1.082251082;44.37229437;34.19493807;10.5277329;1.373182553;53.82337103;0.080775444;112.046;6.304176517;11.26871552;78.17178881;29.3144208;70.6855792;28.36879433;29.86603625;41.76516942;84.3;15.7;600.0413822;4 - Muito Alta ;22.36545148;4 - Muito Alta ;10.21454807; 3 - Alta
5213855;Morro Agudo de Goiás ;2.84;92.38985314;7.610146862;62.41513094;37.58486906;47.86614937;17.6042677;4.267701261;3.006789525;1.794374393;25.41222114;44.69439728;2.122241087;0.764006791;52.3344652;0.084889643;52.814;0.241837969;0.725513906;98.66989117;70.61668682;29.38331318;69.89117291;24.18379686;5.92503023;87.8;12.2;898.0903763;4 - Muito Alta ;43.36386872;5 - Hiperendêmica ;10.25693625; 3 - Alta
5203939;Buriti de Goiás ;3.2;96.80473373;3.195266272;54.51247166;45.48752834;35.32879819;18.23129252;2.993197279;3.038548753;3.083900227;37.32426304;75.78036856;0.977811207;0;23.24182023;0;5.082;1.579586877;14.09477521;74.72660996;74.72660996;25.27339004;76.67071689;22.96476306;0.364520049;86.15;13.85;62.05527056;1 - Baixa;51.05427069;5 - Hiperendêmica ;10.26377912; 3 - Alta
5219738;Santo Antônio de Goiás ;3.71;95.11059371;4.889406286;60.97462747;39.02537253;20.17720499;19.65364478;6.725734998;7.893677004;8.497784938;37.05195328;39.0856407;0.837089504;0;59.59433355;0;243.886;0.122100122;0.976800977;97.19169719;84.12698413;15.87301587;78.63247863;21.24542125;0.122100122;82.5;17.5;145.396279;2 - Média;119.4966205;5 - Hiperendêmica ;10.26978731; 3 - Alta
5206800;Damolândia ;3.29;100;0;51.01569714;48.98430286;33.79501385;17.12834718;5.170821791;3.462603878;2.585410895;37.8578024;57.24834823;1.748931209;0;41.00272056;0;7.783;0.897435897;3.717948718;93.07692308;73.84615385;26.15384615;69.87179487;29.87179487;0.256410256;82.89;17.11;42.25114078;1 - Baixa;73.54486237;5 - Hiperendêmica ;10.34104775; 3 - Alta
5217401;Pires do Rio ;3.4;93.20461384;6.795386158;54.46898002;45.53101998;21.22251177;18.84057971;7.186942806;6.295432725;9.692314726;36.76221826;67.42155629;3.961264249;0.099126921;26.67657936;0.388882535;9.818;10.25374105;3.695510735;83.29212752;80.68965517;19.31034483;90.21470397;9.694209499;0.091086532;89.6;10.4;59.1656839;1 - Baixa;43.30955368;5 - Hiperendêmica ;10.42198622; 3 - Alta
5206404;Crixás ;3.09;89.32608696;10.67391304;53.80406654;46.19593346;31.75365962;15.38518409;6.565133816;5.870175957;4.125388141;36.30045838;31.20558376;10.10152284;1.180203046;57.48730964;0.019035533;29.892;2.515847861;11.19255151;80.40808241;74.18779715;25.81220285;63.41125198;26.70364501;9.885103011;89.2;10.8;1319.625283;5 - Hiperendêmica ;17.51733294;3 - Alta;10.43246025; 3 - Alta
5220686;Simolândia ;4.1;95.67462879;4.325371207;45.08599509;54.91400491;26.63800164;9.889434889;3.378378378;1.883701884;2.252252252;55.95823096;21.99710564;7.010773436;0.241196334;70.46148899;0;19.921;0.266666667;0.466666667;82.4;58.86666667;41.13333333;87.4;9.133333333;3.466666667;73.12;26.88;354.2811734;3 - Alta ;44.65314589;5 - Hiperendêmica ;10.53491006; 3 - Alta
5212105;Joviânia ;2.94;90.96804076;9.03195924;63.74938655;36.25061345;32.66808441;24.52151153;8.064779977;4.25323082;3.942417798;26.53361688;49.97190222;5.577409385;0.604102276;43.69204833;0.168586682;38.621;59.09468439;6.686046512;34.05315615;89.57641196;10.42358804;78.15614618;19.89202658;1.951827243;89.7;10.3;491.8555402;3 - Alta ;60.29653527;5 - Hiperendêmica ;10.54271557; 3 - Alta
5221577;Uirapuru ;2.94;94.80369515;5.19630485;52.01435979;47.98564021;42.09896249;17.03910615;3.591380686;3.152434158;1.675977654;32.44213887;22.63893624;6.989430617;0.511421752;69.86021139;0;46.587;1.810865191;20.8249497;70.52313883;65.09054326;34.90945674;59.15492958;38.4305835;2.414486922;84;16;773.2347616;4 - Muito Alta ;55.94609715;5 - Hiperendêmica ;10.70340855; 3 - Alta
5201207;Anhanguera ;3.23;84.94983278;15.05016722;75.6;24.4;26.93333333;18.8;12;8.266666667;5.866666666;28.13333333;32.62569832;2.905027933;0;63.24022346;0;64.921;0.362318841;10.50724638;87.31884058;89.13043478;10.86956522;84.05797101;15.2173913;0.724637681;89.63;10.37;11.88636634;1 - Baixa;90.36144578;5 - Hiperendêmica ;10.88361336; 3 - Alta
5214838;Nova Crixás ;3.58;90.05830009;9.941699908;55.6324447;44.3675553;19.50085082;19.85252411;7.430516166;4.923425978;4.4469654;43.85706183;23.73203146;4.231082181;0.081366965;70.9158304;0.126570834;40;0.23255814;51.82724252;40.06644518;53.18936877;46.81063123;39.86710963;59.30232558;0.830564784;74.79;25.21;154.4701579;2 - Média;109.6010522;5 - Hiperendêmica ;10.8975989; 3 - Alta
5219506;Santa Rosa de Goiás ;3.28;89.03394256;10.96605744;47.90198053;52.09801947;34.94461229;11.98388721;3.826787513;2.853306479;3.99462907;42.36320913;70.91319053;6.792559188;0;22.29425028;0;88.484;0.277777778;0.092592593;95.18518519;64.53703704;35.46296296;52.59259259;46.48148148;0.925925926;82.15;17.85;31.41799902;1 - Baixa;29.6912114;4 - Muito Alta ;10.90155892; 3 - Alta
5205208;Caturaí ;3.09;88.15602837;11.84397163;60.72144289;39.27855711;37.3997996;23.54709419;5.03507014;4.158316633;2.53006012;27.30460922;38.60435339;2.283397354;3.371745625;55.71916347;0;47.168;0.528750826;36.88037013;62.45869134;80.43621943;19.56378057;71.44745539;26.1731659;2.379378718;88.6;11.4;492.6891291;3 - Alta ;48.32852349;5 - Hiperendêmica ;10.90512541; 3 - Alta
5220702;Sítio d'Abadia ;3.36;91.42091153;8.713136729;54.50680272;45.49319728;42.49255636;13.31348362;2.296894938;1.063377286;1.403658018;39.51509996;25.59292035;6.973451327;1.911504425;65.38053097;0.14159292;32.736;0.480769231;0.240384615;89.18269231;37.74038462;62.25961538;59.25480769;19.47115385;21.27403846;78.6;21.4;91.14731685;1 - Baixa;13.07360439;3 - Alta;10.9751413; 3 - Alta
5200175;Água Fria de Goiás ;3.12;84.86562942;15.20509194;57.98537391;42.01462609;36.80113234;16.46614768;4.576551073;1.910828025;2.783675396;37.43807502;35.81532417;7.151277014;1.198428291;55.54027505;0.314341847;91.159;0.062735257;1.12923463;96.36135508;52.195734;47.804266;51.69385194;28.23086575;20.07528231;86.6;13.4;551.2248298;3 - Alta ;86.21547236;5 - Hiperendêmica ;11.11769938; 3 - Alta
